yang	SC
merupakan	VB
pelindung	NN
resmi	JJ
bahasa	NNP
Spanyol	NNP
,	Z
membagi	VB
karya	NN
itu	PR
ke	IN
dalam	NN
2.000	CD
segmen	NN
.	Z

Segmen-segmen	NN
itu	PR
akan	MD
dibaca	VB
dan	CC
kemudian	CC
direkam	VB
hanya	RB
dalam	IN
bahasa	NNP
Spanyol	NNP
-	Z
oleh	IN
sukarelawan	NN
dan	CC
diunggah	VB
di	IN
halaman	NN
khusus	JJ
YouTube	NNP
.	Z

Tujuan	NN
-nya	PRP
adalah	VB
mempromosikan	VB
bahasa	NNP
Spanyol	NNP
dan	CC
novel	NN
terkenal	VB
itu	PR
,	Z
yang	SC
akan	MD
menggunakan	VB
judul	NN
lengkap	JJ
-nya	PRP
The	NNP
Ingenious	NNP
Hidalgo	NNP
Don	NNP
Quixote	NNP
of	NNP
La	NNP
Mancha	NNP
.	Z

"	Z
Bahasa	NNP
Spanyol	NNP
tidak	NEG
mendapat	VB
ruang	NN
yang	SC
sepatutnya	RB
di	IN
internet	NN
,	Z
"	Z
kata	VB
sekretaris	NN
akademi	NN
,	Z
Dario	NNP
Villanueva	NNP
,	Z
kepada	IN
kantor berita	NNP
AFP	NNP
.	Z

"	Z
Kami	PRP
ingin	RB
mengadukan	VB
-nya	PRP
dan	CC
melakukan	VB
sesuatu	PRP
untuk	SC
mengoreksi	VB
-nya	PRP
.	Z
"	Z

Ditulis	VB
pada	IN
tahun	NN
1605	CD
,	Z
novel	NN
ini	PR
berkisah	VB
tentang	IN
petualangan	NN
seorang	NND
pria	NN
pensiunan	NN
di	IN
kawasan	NN
la	NNP
Mancha	NNP
,	Z
yang	SC
punya	VB
obsesi	NN
dengan	IN
gagasan-gagasan	NN
kesatria	NN
.	Z

Novel	NN
asli	JJ
-nya	PRP
terdiri	VB
dari	IN
26	CD
bab	NN
dan	CC
hampir	RB
mencapai	VB
1.000	CD
halaman	NN
.	Z

Bagi	IN
yang	SC
berminat	VB
harus	MD
mendaftarkan	VB
diri	NN
di	IN
YouTube	NNP
dan	CC
yang	SC
terpilih	VB
akan	MD
membaca	VB
segmen	NN
tertentu	JJ
untuk	SC
diunggah	VB
di	IN
YouTube	NNP
.	Z

The	NNP
Hobbit	NNP
cari	VB
aktor	NN
kerdil	JJ

Tim	NN
pembuat	NN
film	NN
The	NNP
Hobbit	NNP
mencari	VB
aktor	NN
kerdil	JJ
di	IN
Selandia	NNP
Baru	NNP
,	Z
sementara	SC
sutradara	NNP
Peter	NNP
Jackson	NNP
berancang-ancang	VB
untuk	SC
merealisasikan	VB
rencana	NN
film	NN
tersebut	PR
.	Z

Sutradara	NNP
Peter	NNP
Jackson	NNP
meraih	VB
Piala	NNP
Oscar	NNP
atas	IN
karya	NN
-nya	PRP
Lord	NNP
of	NNP
the	NNP
Rings	NNP
:	NNP
The	NNP
Return	NNP
of	NNP
the	NNP
King	NNP
.	Z

Iklan	NN
yang	SC
muncul	VB
di	IN
koran	NN
terbitan	NN
Wellington	NNP
,	Z
Selandia	NNP
Baru	NNP
menyebutkan	VB
Wingnut	NNP
Films	NNP
mencari	VB
pria	NN
dengan	IN
tinggi	NN
badan	NN
antara	IN
123	CD
cm	NND
dan	CC
maksimum	NN
158	CD
cm	NND
.	Z

Proyek	NN
dua	CD
film	NN
itu	PR
belum	NEG
resmi	JJ
mendapat	VB
lampu hijau	NN
dari	IN
perusahaan	NN
perfilman	NN
MGM	NNP
Studios	NNP
akibat	IN
kesulitan	NN
keuangan	NN
yang	SC
tengah	MD
dialami	VB
.	Z

Namun	CC
,	Z
juru bicara	NNP
Wingnut	NNP
mengatakan	VB
mereka	PRP
ingin	RB
"	Z
bersiap-siap	VB
"	Z
.	Z

Juru bicara	NN
mengatakan	VB
kepada	IN
kantor berita	NNP
AFP	NNP
bahwa	SC
iklan	NN
itu	PR
mencari	VB
scale	FW
double	FW
untuk	IN
aktor	NN
yang	SC
akan	MD
mengisi	VB
peran	NN
dengan	IN
dialog	NN
,	Z
sedangkan	CC
audisi	NN
juga	RB
akan	MD
diadakan	VB
untuk	IN
figuran	NN
.	Z

"	Z
Scale	FW
double	FW
muncul	VB
di	IN
beberapa	CD
wide	FW
shot	FW
sebagai	IN
pengganti	NN
aktor	NN
kami	PRP
,	Z
dan	CC
muncul	VB
dengan	IN
aktor	NN
dewasa	JJ
lain	JJ
ketika	SC
kami	PRP
memerlukan	VB
orang	NN
untuk	SC
terlihat	VB
lebih	RB
kecil	JJ
atau	CC
lebih	RB
tinggi	JJ
,	Z
"	Z
jelas	VB
si	DT
juru bicara	NN
.	Z

Dia	PRP
menambahkan	VB
semua	CD
pelamar	NN
harus	MD
berusia	VB
16	CD
tahun	NN
ke	IN
atas	NN
dan	CC
siapa pun	SC
yang	SC
tidak	NEG
memenuhi	VB
ketentuan	NN
tinggi	NN
badan	NN
akan	MD
ditolak	VB
.	Z

'	Z
Berkaki	VB
pendek	JJ
'	Z

Meski	SC
ada	VB
syarat	NN
tinggi	NN
badan	NN
,	Z
banyak	CD
aktor	NN
yang	SC
layak	JJ
dipilih	VB
akan	MD
tampak	VB
jangkung	JJ
di	IN
antara	NN
karakter	NN
fiksi	NN
ciptaan	NN
JRR	NNP
Tolkien	NNP
.	Z

Dalam	IN
prolog	NN
The	NNP
Lord	NNP
Of	NNP
The	NNP
Rings	NNP
,	Z
dia	PRP
menggambarkan	VB
bahwa	SC
Hobbits	NNP
berukuran	VB
tinggi	NN
badan	NN
dua	CD
hingga	IN
tiga	CD
kaki	NND
(	Z
sekitar	IN
60	CD
cm	NND
hingga	IN
120	CD
cm	NND
)	Z
,	Z
dan	CC
rata-rata	NN
tinggi	NN
badan	NN
mereka	PRP
tiga	CD
kaki	NND
enam	CD
inci	NND
(	Z
sekitar	IN
75	CD
cm	NND
)	Z
.	Z

Surat-surat	NN
yang	SC
ditulis	VB
si	DT
pengarang	NN
,	Z
yang	SC
diterbitkan	VB
setelah	SC
dia	PRP
meninggal	VB
,	Z
menggambarkan	VB
penampakan	NN
fisik	NN
sosok	NN
protagonis	NN
The	NNP
Hobbits	NNP
,	Z
Bilbo	NNP
Baggins	NNP
,	Z
:	Z
"	Z
agak	RB
tambun	JJ
di	IN
perut	NN
,	Z
agak	RB
pendek	JJ
di	IN
kaki	NN
"	Z
.	Z

"	Z
Wajah	NN
bulat	JJ
jenaka	JJ
;	Z
telinga	NN
sedikit	RB
runcing	JJ
dan	CC
seperti	IN
kurcaci	NN
;	Z
rambut	NN
pendek	JJ
dan	CC
keriting	JJ
(	Z
cokelat	JJ
)	Z
.	Z
Kaki	NN
dari	IN
mata kaki	NN
ke	IN
bawah	NN
tertutup	VB
dengan	IN
bulu	NN
cokelat	JJ
,	Z
"	Z
tambah	VB
-nya	PRP
.	Z

Pencarian	NN
casting	FW
untuk	IN
The	NNP
Hobbit	NNP
dijadwalkan	VB
berlangsung	VB
hari	NN
Minggu	NNP
di	IN
National	NNP
Dance	NNP
and	NNP
Drama	NNP
Centre	NNP
di	IN
Wellington	NNP
.	Z

Sutradara	NN
kelahiran	NN
Meksiko	NNP
,	Z
Guillermo	NNP
Del	NNP
Toro	NNP
telah	MD
bersedia	VB
menjadi	VB
sutradara	NN
film	NN
tersebut	PR
,	Z
tapi	CC
menarik diri	VB
bulan	NN
Juni	NNP
dengan	IN
alasan	NN
rencana	NN
produksi	NN
sudah	MD
tertunda	VB
selama	IN
dua	CD
tahun	NN
.	Z

Jackson	NNP
,	Z
yang	SC
merebut	VB
Oscar	NNP
untuk	IN
sutradara	NN
terbaik	JJ
atas	IN
karya	NN
-nya	PRP
Lord	NNP
of	NNP
the	NNP
Rings	NNP
:	NNP
The	NNP
Return	NNP
of	NNP
the	NNP
King	NNP
,	Z
diperkirakan	VB
akan	MD
menggantikan	VB
dia	PRP
di	IN
kursi	NN
sutradara	NN
,	Z
meski	SC
belum	NEG
ada	VB
pengumuman	NN
resmi	JJ
mengenai	IN
pergantian	NN
tersebut	PR
.	Z

Pencurian	NN
ladang	NN
anggur	NN

Pencuri	NN
di	IN
Prancis	NNP
masuk	VB
ke	IN
sebuah	NND
ladang	NN
anggur	NN
dan	CC
mencuri	VB
panenan	NN
anggur	NN
jenis	NN
Cabernet	NNP
Sauvignon	NNP
,	Z
demikian	PR
kata	VB
polisi	NN
.	Z

Mereka	PRP
melakukan	VB
aksi	NN
di	IN
Villeneuve	NNP
-	Z
les-Beziers	NNP
Minggu	NNP
malam	NN
(	Z
26	CD
/	Z
9	CD
)	Z
memanfaatkan	VB
terang bulan	JJ
untuk	SC
mencuri	VB
hingga	IN
30	CD
ton	NND
anggur	NN
dengan	SC
menggunakan	VB
mesin	NN
.	Z

Petani	NNP
Roland	NNP
Cavaille	NNP
mengatakan	VB
kejahatan	NN
serupa	JJ
pernah	MD
terjadi	VB
sebelum	SC
-nya	PRP
di	IN
Languedoc	NNP
-	Z
Roussillon	NNP
,	Z
salah satu	CD
daerah	NN
penghasil	NN
anggur	NN
terbaik	JJ
di	IN
Prancis	NNP
.	Z

Ia	PRP
mengatakan	VB
kejahatan	NN
itu	PR
bernilai	VB
hingga	IN
├é┬ú	X
12.900	CD
.	Z

"	Z
Mereka	PRP
menggunakan	VB
mesin	NN
pemanen	NN
anggur	NN
.	Z
Itu	PR
arti	NN
-nya	PRP
mereka	PRP
tidak	NEG
memerlukan	VB
banyak	CD
orang	NN
untuk	SC
melakukan	VB
pemanenan	NN
,	Z
dua	CD
orang	NN
saja	RB
cukup	JJ
,	Z
"	Z
kata	VB
Cavaille	NNP
kepada	IN
harian	NNP
Le	NNP
Parisien	NNP
.	Z

"	Z
Ladang	NN
itu	PR
terletak	VB
di	IN
kawasan	NN
yang	SC
cukup	RB
terpencil	VB
,	Z
beberapa	CD
kilometer	NND
dari	IN
desa	NN
terdekat	JJ
dan	CC
di	IN
dekat	JJ
sungai	NN
.	Z
Jadi	SC
mereka	PRP
bisa	MD
mencuri	VB
dengan	IN
aman	JJ
.	Z
"	Z

Seorang	NND
saksi mata	NN
mengaku	VB
mendengar	VB
suara	NN
mesin	NN
di	IN
pagi	NN
dini hari	JJ
dan	CC
polisi	NN
meneliti	VB
jejak	NN
kaki	NN
di	IN
tempat	NN
kejadian	NN
,	Z
kata	VB
harian	NN
setempat	NN
.	Z

Cavaille	NNP
menambahkan	VB
bahwa	SC
kawanan	NN
pencuri	NN
jelas	JJ
sangat	RB
profesional	JJ
dan	CC
tak	NEG
akan	MD
kesulitan	VB
menjual	VB
anggur	NN
curian	NN
itu	PR
.	Z

Walau	SC
ladang	NN
anggur	NN
diasuransikan	VB
,	Z
pencurian	NN
tidak	NEG
termasuk	VB
dalam	IN
lindungan	NN
asuransi	NN
.	Z

Cavaille	NNP
sangat	RB
marah	JJ
dengan	IN
peristiwa	NN
tersebut	PR
dan	CC
mengatakan	VB
tidak	NEG
tahu	VB
sama sekali	RB
akan	IN
siapa	SC
yang	SC
kira-kira	RB
melakukan	VB
pencurian	NN
.	Z

Sebelum	SC
-nya	PRP
ia	PRP
sangat	RB
mempercayai	VB
adanya	NN
rasa	NN
solidaritas	NN
antarsesama	NN
pembuat	NN
anggur	NN
.	Z

Kontes	NN
karaoke	NN
dapat	VB
sejuta	CD
pangsit	NN

Seorang	NND
teknisi	NN
telepon	NN
Amerika	NNP
meraih	VB
hadiah	NN
yang	SC
tak	NEG
biasa	JJ
dari	IN
penampilan	NN
-nya	PRP
di	IN
kejuaraan	NN
dunia	NN
karaoke	NN
di	IN
Moskow	NNP
,	Z
Rusia	NNP
.	Z

Edward	NNP
Pimentel	NNP
mendapat	VB
hadiah	NN
satu	CD
juta	CD
pangsit	NN
Rusia	NNP
setelah	SC
keluar	VB
sebagai	IN
favorit	NN
penonton	NN
dalam	IN
kontes	NN
itu	PR
.	Z

Pihak	NN
panitia	NN
mengatakan	VB
bila	SC
Pimentel	NNP
makan	VB
100	CD
pangsit	NN
setiap	CD
hari	NN
,	Z
pasokan	NN
yang	SC
ia	PRP
miliki	VB
baru	MD
akan	MD
habis	VB
dalam	IN
waktu	NN
27	CD
tahun	NN
.	Z

Penyanyi	NN
amatir	JJ
ini	PR
akan	MD
mendapat	VB
kupon	NN
untuk	SC
makan	VB
pangsit	NN
kapan	SC
pun	RP
dia	PRP
mau	MD
.	Z

Ia	PRP
gagal	VB
meraih	VB
angka	NN
dari	IN
para	DT
juri	NN
,	Z
namun	CC
menarik	VB
perhatian	NN
penonton	NN
dengan	IN
nomor	NN
klasik	JJ
Rhythm	FW
dan	CC
Blues	NN
.	Z

Pemenang	NN
kejuaraan	NN
karaoke	NN
dunia	NN
ini	PR
berasal	VB
dari	IN
Finlandia	NNP
untuk	IN
kategori	NN
penyanyi	NN
pria	NN
dan	CC
wanita	NN
terbaik	JJ
.	Z

Sam	NNP
Moudden	NNP
dan	CC
Maria	NNP
Saarimaa	NNP
-	NNP
Ylitalo	NNP
mendapat	VB
hadiah	NN
uang tunai	NN
,	Z
kontrak	NN
rekaman	NN
dan	CC
mesin	NN
karaoke	NN
.	Z

Olahragawan	NN
,	Z
panutan	NN
dan	CC
merokok	VB

Ketika	SC
Wayne	NNP
Rooney	NNP
tertangkap basah	VB
merokok	VB
di	IN
beberapa	CD
kesempatan	NN
saat	SC
jeda	NN
libur	VB
antara	IN
akhir	NN
Piala	NNP
Dunia	NNP
dan	CC
dimulainya	NN
musim	NN
kompetisi	NN
Liga	NNP
Primer	NNP
,	Z
ia	PRP
dikecam	VB
habis	RB
.	Z

Sebagai	IN
seorang	NND
pesepak bola	NN
profesional	JJ
,	Z
ia	PRP
sepertinya	MD
harus	MD
menjaga	VB
kesehatan	NN
tubuh	NN
-nya	PRP
tanpa	SC
terkecuali	VB
,	Z
bahkan	RB
ketika	SC
musim	NN
libur	VB
.	Z

Namun	CC
Rooney	NNP
tidak	NEG
sendirian	NN
.	Z

Banyak	CD
olahragawan	NN
terkenal	VB
melakukan	VB
-nya	PRP
.	Z

Zinedine	NNP
Zidane	NNP
dan	CC
pebasket	NNP
Michael	NNP
Jordan	NNP
melakukan	VB
-nya	PRP
.	Z

Persoalan	NN
-nya	PRP
apakah	WH
mereka	PRP
harus	MD
menghentikan	VB
kebiasaan	NN
itu	PR
untuk	SC
memberi	VB
contoh	NN
yang	SC
lebih	RB
baik	JJ
karena	SC
mereka	PRP
diidolakan	VB
banyak	CD
orang	NN
?	Z

Bintang	NN
idola	NN

Sekitar	RB
6	CD
%	SYM
dari	IN
anak	NN
berusia	VB
11	CD
hingga	IN
15	CD
tahun	NN
mengaku	VB
sudah	MD
menjadi	VB
perokok	NN
dan	CC
statistik	NN
menunjukkan	VB
mereka	PRP
yang	SC
merokok	VB
sebelum	SC
berusia	VB
16	CD
adalah	VB
yang	SC
paling	RB
sulit	JJ
menghentikan	VB
kebiasaan	NN
itu	PR
.	Z

Jean	NNP
King	NNP
,	Z
direktur	NN
pengontrolan	NN
tembakau	NN
di	IN
Cancer	NNP
Research	NNP
UK	NNP
mengatakan	VB
atlet	NN
,	Z
terutama	JJ
pemain	NN
sepak bola	NN
,	Z
diidolakan	VB
dan	CC
karena	IN
status	NN
-nya	PRP
mereka	PRP
perlu	MD
menempatkan diri	VB
sebagai	IN
figur	NN
panutan	NN
.	Z

"	Z
Remaja	NN
sangat	RB
menyukai	VB
olahraga	NN
dan	CC
ada	VB
kaitan	NN
antara	IN
olahraga	NN
dan	CC
kemewahan	NN
,	Z
"	Z
kata	VB
-nya	PRP
.	Z

"	Z
Mereka	PRP
akan	MD
mulai	MD
merokok	VB
kalau	SC
melihat	VB
idola	NN
mereka	PRP
merokok	VB
.	Z
"	Z

Anna	NNP
Gilmore	NNP
,	Z
guru besar	NN
ilmu	NN
kesehatan masyarakat	NN
di	IN
Universitas	NNP
Bath	NNP
,	Z
sepakat	JJ
bahwa	SC
atlet	NN
mempunyai	VB
tanggung jawab	NN
kepada	IN
penggemar	NN
-nya	PRP
untuk	SC
menjadi	VB
panutan	NN
.	Z

"	Z
Kita	PRP
tahu	VB
anak-anak	NN
itu	PR
terpengaruh	VB
oleh	IN
orang	NN
di	IN
sekeliling	NN
mereka	PRP
.	Z
Penelitian	NN
membuktikan	VB
mereka	PRP
yang	SC
tumbuh	VB
dengan	IN
orang tua	NN
perokok	NN
,	Z
90	CD
%	SYM
menjadi	VB
perokok	NN
.	Z
"	Z

"	Z
Kita	PRP
juga	RB
tahu	VB
bahwa	SC
sponsor	NN
pabrik	NN
rokok	NN
kepada	IN
olahraga	NN
ikut	VB
mempengaruhi	VB
anak-anak	NN
untuk	SC
merokok	VB
.	Z
Jadi	SC
panutan	NN
yang	SC
negatif	JJ
,	Z
termasuk	VB
olahragawan	NN
,	Z
memiliki	VB
efek	NN
yang	SC
kurang	RB
baik	JJ
.	Z
"	Z

Tekanan	NN
lingkungan	NN

Namun	CC
Simon	NNP
Clark	NNP
,	Z
direktur	NN
kelompok	NN
lobi	NN
untuk	IN
perokok	NN
Forest	NNP
,	Z
mengatakan	VB
menyalahkan	VB
olahragawan	NN
idola	NN
sebagai	IN
penyebab	NN
remaja	NN
merokok	VB
tidak	NEG
lah	RP
tepat	JJ
.	Z

"	Z
Penelitian	NN
membuktikan	VB
bahwa	SC
tekanan	NN
dari	IN
lingkungan	NN
pergaulan	NN
sekitar	NN
dan	CC
anggota	NN
keluarga	NN
lah	RP
yang	SC
mendorong	VB
remaja	NN
untuk	SC
merokok	VB
,	Z
"	Z
kata	VB
-nya	PRP
.	Z

"	Z
Foto	NN
selebriti	NN
atau	CC
olahragawan	NN
merokok	VB
tidak	NEG
banyak	CD
berpengaruh	VB
.	Z
"	Z

"	Z
Yang	DT
bertanggung jawab	VB
atas	IN
banyak	CD
-nya	PRP
remaja	NN
yang	SC
merokok	VB
adalah	VB
mereka	PRP
yang	SC
memberi	VB
akses	NN
ke	IN
rokok	NN
itu	PR
sendiri	NN
.	Z
Itu	PR
lah	RP
yang	SC
harus	MD
dikejar	VB
.	Z
"	Z

"	Z
Kalau	SC
Rooney	NNP
maupun	CC
bintang	NN
idola	NN
yang	SC
lain	JJ
,	Z
mereka	PRP
ini	PR
orang	NN
dewasa	JJ
.	Z
Mereka	PRP
boleh	MD
saja	RB
merokok	VB
tanpa	SC
harus	MD
dituding	VB
bertanggung jawab	VB
terhadap	IN
apa	SC
yang	SC
di	IN
luar	NN
kekuasaan	NN
-nya	PRP
.	Z
"	Z
'	Z

Menteri	NNP
Keuangan	NNP
Sri	NNP
Mulyani	NNP
mengatakan	VB
koreksi	NN
tajam	JJ
pada	IN
Indeks	NNP
Harga	NNP
Saham	NNP
Gabungan	NNP
IHSG	NNP
hingga	IN
sekitar	RB
4	CD
persen	CD
dalam	IN
perdagangan	NN
Rabu	NNP
10	CD
/	Z
1	CD
hanya	RB
efek	NN
sesaat	NN
dari	IN
faktor-faktor	NN
regional	JJ
seperti	IN
penurunan	NN
harga	NN
komoditi	NN
perkebunan	NN
dan	CC
krisis	NN
finansial	JJ
di	IN
Thailand	NNP
.	Z

Dalam	IN
jumpa pers	NN
bersama	IN
Dirut	NN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
,	Z
Erry	NNP
Firmansyah	NNP
di	IN
gedung	NNP
Depkeu	NNP
Jakarta	NNP
,	Z
Rabu	NNP
malam	NN
,	Z
Menkeu	NN
menjelaskan	VB
beberapa	CD
faktor	NN
ekonomi	NN
Indonesia	NNP
justru	RB
membaik	VB
.	Z

Kita	PRP
melihat	VB
faktor	NN
inflasi	NN
dari	IN
makanan	NN
akan	MD
segera	RB
hilang	VB
yang	SC
terkonfirmasi	VB
dari	IN
harga	NN
beras	NN
di	IN
semua	CD
provinsi	NN
,	Z
kata	VB
-nya	PRP
.	Z

Demikian	PR
pula	RB
dengan	IN
harga	NN
minyak	NN
.	Z

Kondisi	NN
APBN	NN
2007	CD
pada	IN
dua	CD
pekan	NN
awal	NN
,	Z
secara	IN
umum	JJ
baik	JJ
dan	CC
pemerintah	NN
akan	MD
terus	RB
menjalankan	VB
kebijakan	NN
yang	SC
sound	X
tepat	JJ
,	Z
red	NN
sehingga	SC
tercipta	VB
konsistensi	NN
kebijakan	NN
yang	SC
memberikan	VB
keyakinan	NN
kepada	IN
investor	NN
.	Z

Menurut	IN
data	NN
Depkeu	NNP
,	Z
net	FW
buy	FW
obligasi	NN
negara	NN
atau	CC
SUN	NN
oleh	IN
investor	NN
asing	JJ
non	FW
residence	FW
pada	IN
saat	NN
ini	PR
mencapai	VB
Rp	SYM
20,3	CD
triliun	CD
dari	IN
posisi	NN
awal	NN
2006	CD
Rp	SYM
4,2	CD
triliun	CD
.	Z

Sedangkan	CC
untuk	IN
net	FW
buy	FW
saham	NN
oleh	IN
investor	NN
asing	JJ
non	FW
residence	FW
mencapai	VB
Rp	SYM
17,3	CD
triliun	CD
dari	IN
posisi	NN
awal	NN
tahun	NN
Rp	SYM
2,1	CD
triliun	CD
.	Z

"	Z
Kalau	SC
ditanya	VB
ini	PR
baik	JJ
atau	CC
tidak	NEG
,	Z
saya	PRP
katakan	VB
baik	JJ
dan	CC
mereka	PRP
investor	NN
asing	JJ
,	Z
red	NN
tidak	NEG
lari	VB
,	Z
"	Z
kata	VB
Menkeu	NNP
.	Z

Di	IN
sektor	NN
riil	JJ
,	Z
pemerintah	NN
telah	MD
mengeluarkan	VB
PP	NNP
No	NNP
.	NNP
1	NNP
tahun	NNP
2007	NNP
sebagai	IN
revisi	NN
PP	NNP
148	NNP
tentang	IN
pemberian fasilitas	NN
PPh	NN
Pajak	NN
Penghasilan	NN
untuk	IN
penanaman modal	NN
pada	IN
bidang	NN
tertentu	JJ
dan	CC
atau	CC
di	IN
daerah	NN
terpencil	VB
.	Z

"	Z
Pada	IN
hari	NN
ini	PR
,	Z
Presiden	NN
baru	MD
mengeluarkan	VB
Perpres	NN
tentang	IN
pembebasan	NN
PPN	NN
produk	NN
primer	JJ
yang	SC
berlaku	VB
efektif	JJ
Januari	NNP
,	Z
"	Z
ujar	VB
-nya	PRP
.	Z

Pemerintah	NN
juga	RB
telah	MD
berkomitmen	VB
untuk	SC
meningkatkan	VB
produksi	NN
padi	NN
nasional	JJ
melalui	IN
program-program	NN
khusus	JJ
dan	CC
pendanaan	NN
sehingga	SC
harga	NN
beras	NN
dapat	MD
terkendali	VB
.	Z

Produksi	NN
Crude	FW
Palm	FW
Oil	FW
CPO	FW
PT	NNP
Astra	NNP
Agro	NNP
Lestari	NNP
AALI	NNP
pada	IN
Oktober	NNP
2007	CD
naik	VB
sebesar	JJ
11,6	CD
persen	CD
menjadi	VB
88.343	CD
ton	NND
dibanding	VB
September	NNP
yang	SC
hanya	RB
79.161	CD
ton	NND
.	Z

Direktur	NNP
AALI	NNP
Santoso	NNP
,	Z
dalam	IN
laporan	NN
-nya	PRP
ke	IN
bursa	NN
,	Z
Senin	NNP
,	Z
mengatakan	VB
,	Z
peningkatan	NN
produksi	NN
ini	PR
lebih	RB
disebabkan	VB
oleh	IN
tercukupinya	NN
curah hujan	NN
di	IN
penghujung	NN
tahun	NN
ini	PR
.	Z

Namun	CC
,	Z
lanjut	VB
Santoso	NNP
,	Z
produksi	NN
secara	IN
total	NN
Januari	NNP
hingga	IN
Oktober	NNP
2007	CD
yang	SC
mencapai	VB
730.297	CD
ton	NND
masih	MD
mengalami	VB
penurunan	NN
sebesar	JJ
5,9	CD
persen	CD
dibanding	VB
periode	NN
sama	JJ
2006	CD
.	Z

Pada	IN
periode	NN
10	CD
bulan	NN
pertama	OD
,	Z
produksi	NN
super	FW
CPO	FW
AALI	NNP
naik	VB
sebesar	JJ
4,6	CD
persen	CD
dari	IN
482.302	CD
ton	NND
menjadi	VB
504.469	CD
ton	NND
.	Z

Bank	NNP
Indonesia	NNP
memperkirakan	VB
pertumbuhan	NN
kredit	NN
perbankan	NN
pada	IN
2008	CD
akan	MD
lebih	RB
tinggi	JJ
dibanding	VB
target	NN
perbankan	NN
pada	IN
tahun	NN
ini	PR
sebesar	JJ
22	CD
persen	CD
.	Z

Saya	PRP
kira	VB
lebih	RB
tinggi	JJ
dari	IN
target	NN
tahun	NN
ini	PR
.	Z

Tahun	NN
ini	PR
akan	MD
22	CD
persen	CD
.	Z

Angka	NN
terakhir	JJ
bulan	NN
Agustus	NNP
dan	CC
angka	NN
sementara	SC
sampai	IN
minggu	NN
terakhir	JJ
September	NNP
sudah	MD
mendekati	VB
23	CD
persen	CD
.	Z

Menurut	IN
Halim	NNP
,	Z
peningkatan	NN
pertumbuhan	NN
ini	PR
sejalan	NN
dengan	IN
perkiraan	NN
membaiknya	NN
kondisi	NN
makro	JJ
ekonomi	NN
dan	CC
menguatnya	NN
kinerja	NN
perbankan	NN
nasional	JJ
pada	IN
2008	CD
.	Z

Secara	IN
fundamental	JJ
perbankan	NN
kita	PRP
lebih	RB
kuat	JJ
seperti	SC
kita	PRP
lihat	VB
dalam	IN
kejadian	NN
'	Z
subprime	FW
mortgage	FW
'	Z
misal	NN
nya	PRP
.	Z

Kita	PRP
tak	NEG
melihat	VB
dampak	NN
yang	SC
terlalu	RB
negatif	JJ
karena	SC
mampu	JJ
menyerap	VB
kerugian	NN
-nya	PRP
dengan	SC
menggunakan	VB
pendekatan	NN
pasar	NN
.	Z

Ini	PR
menunjukkan	VB
sistem	NN
berjalan	VB
.	Z

Ke	IN
depan	NN
ekonomi	NN
RI	NNP
ekspansi	NN
-nya	PRP
akan	MD
lebih	RB
cepat	JJ
,	Z
kredit	NN
lebih	RB
tinggi	JJ
,	Z
kata	VB
-nya	PRP
.	Z

Mengenai	IN
kekhawatiran	NN
besar	JJ
-nya	PRP
kredit	NN
akan	MD
mengancam	VB
kondisi	NN
perbankan	NN
,	Z
akibat	IN
meningkatnya	NN
kredit	NN
bermasalah	VB
.	Z

Halim	NNP
mengatakan	VB
ketahanan	NN
perbankan	NN
saat	NN
ini	PR
lebih	RB
baik	JJ
karena	IN
penerapan	NN
risk	FW
management	FW
dan	CC
good	FW
corporate	FW
governance	FW
GCG	FW
dan	CC
pengawasan	NN
dari	IN
bank sentral	NN
yang	SC
lebih	RB
ketat	JJ
.	Z

Duta	NN
Besar	JJ
RI	NNP
untuk	IN
Kerajaan	NNP
Inggris	NNP
dan	CC
Republik	NNP
Irlandia	NNP
Marty	NNP
M	NNP
Natalegawa	NNP
mengharapkan	VB
Ikatan	NNP
Cendekiawan	NNP
Muslim	NNP
Indonesia	NNP
ICMI	NNP
London	NNP
dapat	MD
memfasilitasi	VB
atau	CC
menjadi	VB
jembatan	NN
antara	IN
pengusaha	NN
Indonesia	NNP
dengan	IN
mitra	NN
-nya	PRP
di	IN
Inggris	NNP
.	Z

Harapan	NN
itu	PR
disampaikan	VB
Dubes	NN
saat	SC
menerima	VB
pengurus	NN
ICMI	NNP
London	NNP
yang	SC
terdiri	VB
atas	IN
Ketua	NN
,	Z
Muslimin	NNP
Anwar	NNP
,	Z
wakil	NNP
ketua	NNP
Nizma	NNP
Agustjik	NNP
dan	CC
Sekretaris	NNP
Dono	NNP
Widiatmoko	NNP
di	IN
KBRI	NNP
London	NNP
,	Z
Senin	NNP
,	Z
sehubungan	SC
digelarnya	NN
lokakarya	NN
yang	SC
bertema	VB
Menjadi	VB
Duta	NN
Ekonomi	NN
Bangsa	NN
,	Z
yang	SC
digelar	VB
8	CD
Juli	NNP
mendatang	VB
di	IN
London	NNP
.	Z

Dalam	IN
pertemuan	NN
itu	PR
,	Z
Dubes	NN
melihat	VB
banyak	CD
hal	NN
yang	SC
bisa	MD
dilakukan	VB
oleh	IN
ICMI	NNP
London	NNP
